host_since,host_location,host_is_superhost,host_identity_verified,host_has_profile_pic,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,number_of_reviews,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,instant_bookable,bathroom_type,has_license,has_terrace,has_wifi,pet_allowed,has_AC,has_kitchen
2989,spain,False,True,True,sants_montjuic,41.37278,2.16445,entire_home_apt,6,1.0,3.0,6.0,166.0,3.0,300.0,True,3,4,263,60.0,4.43,4.49,4.48,4.59,4.63,4.43,2.71,False,1,True,False,True,False,True,True
4739,spain,True,True,True,sant_marti,41.404,2.21265,entire_home_apt,6,2.0,3.0,6.0,360.0,1.0,365.0,True,1,5,121,76.0,4.72,4.61,4.76,4.87,4.83,4.65,1.24,False,1,True,True,True,True,True,True
4030,spain,False,True,True,gracia,41.40754,2.16666,entire_home_apt,5,2.0,2.0,3.0,260.0,3.0,90.0,True,4,14,145,60.0,4.72,4.72,4.89,4.91,4.65,4.5,1.54,False,1,True,True,True,False,True,True
4053,spain,True,True,True,eixample,41.37724,2.16162,entire_home_apt,4,2.0,2.0,2.0,321.0,4.0,1125.0,True,1,21,305,75.0,4.97,4.98,4.97,4.98,4.95,4.82,3.17,False,1,True,True,True,False,True,True
4136,spain,False,True,True,sarria_sant_gervasi,41.39713,2.13353,entire_home_apt,4,1.0,2.0,3.0,127.0,31.0,1125.0,True,2,9,26,64.0,4.81,4.58,4.85,4.81,4.88,4.5,0.27,False,1,False,True,True,True,True,True
4352,spain,False,True,True,eixample,41.38841,2.17274,entire_home_apt,4,1.0,2.0,3.0,145.0,31.0,1125.0,True,5,14,129,113.0,4.79,4.88,4.91,4.91,4.94,4.72,1.32,False,1,True,False,True,False,True,True
2985,spain,False,True,True,ciutat_vella,41.38128,2.1835,entire_home_apt,4,1.0,1.0,2.0,90.0,32.0,1125.0,True,13,43,21,127.0,4.9,4.95,4.95,4.9,4.95,4.7,0.22,False,1,False,True,True,True,True,True
3463,spain,False,True,True,ciutat_vella,41.3837,2.17125,entire_home_apt,2,1.0,1.0,1.0,56.0,32.0,1125.0,True,29,59,12,257.0,3.92,4.08,4.33,4.25,4.42,3.67,0.15,False,1,True,False,True,False,True,True
3177,spain,False,True,True,ciutat_vella,41.3814,2.17702,private_room,2,1.0,1.0,2.0,45.0,32.0,210.0,True,0,10,34,127.0,4.62,4.71,4.67,4.68,4.91,4.58,0.35,False,1,False,False,True,False,True,True
3255,spain,True,True,True,eixample,41.394001,2.16193,entire_home_apt,9,3.0,5.0,5.0,725.0,1.0,31.0,True,1,5,137,63.0,4.8,4.89,4.74,4.84,4.96,4.76,1.46,False,1,True,True,True,False,True,False
3995,spain,True,True,True,eixample,41.377,2.14994,private_room,1,1.5,1.0,1.0,23.0,32.0,120.0,True,10,40,284,57.0,4.91,4.91,4.96,4.96,4.93,4.9,2.91,False,0,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,8,2.0,4.0,4.0,597.0,1.0,1125.0,True,1,9,89,58.0,4.75,4.82,4.74,4.78,4.99,4.44,0.96,False,1,True,True,True,False,True,False
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,7,3.0,4.0,4.0,597.0,1.0,1125.0,True,4,10,103,57.0,4.86,4.89,4.9,4.89,4.93,4.8,1.39,False,1,False,False,False,False,False,False
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,2.0,2.0,2.0,129.0,1.0,1125.0,True,0,23,3,492.0,3.67,4.0,4.33,4.0,4.33,3.67,0.03,False,1,True,True,True,False,True,True
4825,spain,True,True,True,les_corts,41.38776,2.12205,private_room,1,1.0,1.0,1.0,24.0,32.0,1125.0,True,0,0,76,238.0,4.64,4.58,4.86,4.75,4.82,4.6,0.78,False,0,False,False,True,True,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,6,2.0,3.0,5.0,518.0,1.0,1125.0,True,4,12,6,427.0,4.33,4.67,4.33,4.5,4.83,4.17,0.07,False,1,True,True,True,False,True,False
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,1.0,2.0,2.0,419.0,1.0,1125.0,True,10,12,72,54.0,4.69,4.76,4.8,4.8,4.99,4.46,0.97,False,1,True,True,True,False,True,False
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,12,0.0,6.0,10.0,725.0,1.0,1125.0,True,2,3,183,63.0,4.81,4.73,4.77,4.9,4.97,4.72,1.98,False,1,True,True,True,False,True,True
2985,spain,False,True,True,ciutat_vella,41.38256,2.1807,entire_home_apt,4,2.0,2.0,3.0,150.0,32.0,1125.0,True,0,0,3,828.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,False,1,False,True,True,True,True,True
2985,spain,True,True,True,eixample,41.38578,2.1678,entire_home_apt,4,2.0,2.0,3.0,669.0,3.0,31.0,True,5,17,303,52.0,5.0,5.0,5.0,5.0,5.0,4.91,3.11,False,1,True,True,True,False,True,True
2965,spain,False,True,True,eixample,41.39576,2.17663,private_room,1,2.0,1.0,0.0,20.0,35.0,190.0,True,5,6,17,198.0,4.71,4.76,5.0,5.0,5.0,4.59,0.19,False,0,True,False,True,False,True,True
2964,spain,False,True,True,sants_montjuic,41.37347,2.16233,private_room,2,1.0,1.0,1.0,66.0,31.0,1125.0,True,14,44,187,69.0,4.66,4.82,4.74,4.67,4.77,4.62,1.95,False,0,False,False,True,False,True,False
2999,spain,True,True,True,sant_marti,41.39408,2.19197,entire_home_apt,2,1.0,1.0,0.0,69.0,31.0,1125.0,True,1,2,32,171.0,4.88,4.88,5.0,5.0,4.84,4.69,0.34,False,1,True,False,True,False,True,True
3169,spain,True,True,True,sant_marti,41.40392,2.21345,entire_home_apt,4,1.0,2.0,3.0,197.0,3.0,21.0,True,1,3,291,70.0,4.9,4.88,4.9,4.97,4.77,4.82,3.31,True,1,True,True,True,False,True,True
2985,spain,False,True,True,eixample,41.39192,2.15796,entire_home_apt,4,1.0,2.0,2.0,92.0,30.0,1125.0,True,6,36,9,85.0,3.44,4.33,3.89,4.0,4.22,3.22,0.11,False,1,True,True,True,True,True,True
3255,spain,True,True,True,eixample,41.3903,2.16296,entire_home_apt,4,2.0,2.0,2.0,381.0,1.0,1125.0,True,3,8,81,62.0,4.78,4.91,4.96,4.93,4.98,4.75,0.86,False,1,True,False,True,False,True,True
3225,spain,True,True,True,sant_marti,41.41133,2.17699,private_room,2,1.0,1.0,1.0,78.0,4.0,40.0,True,4,5,214,52.0,4.92,4.91,4.96,4.92,4.87,4.83,2.2,False,1,True,True,True,False,True,False
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,2.0,2.0,2.0,381.0,1.0,1125.0,True,4,8,6,421.0,4.5,4.5,4.67,4.83,5.0,4.67,0.08,False,1,True,True,True,False,True,True
4344,spain,True,True,True,eixample,41.3967,2.17268,entire_home_apt,3,1.0,1.0,2.0,179.0,1.0,365.0,True,7,32,124,69.0,4.74,4.79,4.83,4.93,4.9,4.56,1.29,True,1,True,False,True,True,True,True
2960,spain,False,True,True,les_corts,41.37739,2.11866,entire_home_apt,8,2.0,4.0,5.0,181.0,3.0,1125.0,True,9,15,119,68.0,4.48,4.71,4.4,4.46,4.57,4.41,1.23,False,1,True,True,True,False,True,True
4204,no_info,False,True,True,eixample,41.37617,2.16117,entire_home_apt,4,2.0,2.0,3.0,320.0,2.0,29.0,True,8,28,263,123.0,4.69,4.78,4.82,4.84,4.71,4.6,2.75,True,1,True,True,True,False,True,True
4204,no_info,False,True,True,eixample,41.37618,2.16104,entire_home_apt,4,2.0,2.0,2.0,320.0,2.0,29.0,True,11,31,168,220.0,4.64,4.82,4.77,4.8,4.73,4.63,1.73,True,1,True,True,True,False,True,True
2983,spain,True,True,True,gracia,41.41116714477539,2.148940086364746,private_room,1,1.0,1.0,1.0,57.0,31.0,33.0,True,14,31,60,265.0,4.72,4.78,4.92,4.9,4.45,4.63,0.62,False,1,True,True,True,False,False,True
4204,no_info,False,True,True,eixample,41.37619,2.16129,entire_home_apt,4,2.0,2.0,3.0,320.0,2.0,29.0,True,11,31,211,64.0,4.75,4.88,4.85,4.86,4.82,4.66,2.18,True,1,True,True,True,False,True,True
4563,spain,True,True,True,eixample,41.39208,2.17596,entire_home_apt,4,1.0,1.0,2.0,281.0,3.0,1125.0,True,3,20,94,70.0,4.88,4.76,4.97,4.98,4.88,4.69,0.98,True,1,True,True,True,False,True,True
3926,spain,False,True,True,eixample,41.40817,2.17728,entire_home_apt,4,1.0,3.0,3.0,307.0,3.0,60.0,True,4,16,66,61.0,4.56,4.67,4.74,4.82,4.8,4.26,0.68,False,1,True,False,True,False,True,True
3118,spain,False,True,True,eixample,41.38108,2.14908,private_room,1,1.0,1.0,1.0,76.0,31.0,1125.0,True,0,0,496,66.0,4.59,4.75,4.79,4.74,4.75,4.51,5.13,True,0,True,False,True,True,True,True
5074,spain,False,True,True,gracia,41.3991,2.16015,private_room,2,2.0,1.0,1.0,55.0,3.0,1125.0,True,0,0,231,379.0,4.82,4.83,4.91,4.96,4.92,4.79,2.39,False,1,True,True,True,False,True,True
4345,other,False,True,True,ciutat_vella,41.37633,2.18964,entire_home_apt,2,1.0,1.0,1.0,272.0,31.0,1125.0,True,0,28,5,1401.0,4.0,4.4,4.0,4.0,4.4,3.8,0.06,False,1,True,True,True,True,True,True
2959,spain,False,True,True,sants_montjuic,41.37317,2.15709,private_room,2,1.0,1.0,1.0,57.0,3.0,35.0,True,0,0,216,220.0,4.7,4.75,4.88,4.9,4.82,4.65,2.25,True,0,True,False,True,False,True,True
3926,spain,False,True,True,eixample,41.40507,2.17387,entire_home_apt,2,1.0,1.0,1.0,72.0,32.0,270.0,True,5,5,16,100.0,4.31,4.19,4.75,4.88,4.88,4.06,0.17,False,1,True,True,True,False,True,True
2958,spain,False,True,True,eixample,41.3883,2.15992,private_room,1,2.0,1.0,0.0,60.0,1.0,1125.0,True,21,43,45,285.0,4.27,3.91,4.82,4.64,4.84,4.3,0.47,False,0,False,False,True,False,False,True
4557,spain,False,True,True,eixample,41.40562,2.17866,entire_home_apt,4,1.0,1.0,1.0,224.0,3.0,1125.0,True,6,11,17,108.0,4.24,4.71,4.63,4.81,4.69,4.31,0.18,True,1,True,True,True,False,True,True
1632,spain,False,True,True,eixample,41.37791,2.15271,entire_home_apt,4,1.0,1.0,2.0,105.0,32.0,1125.0,True,0,0,1,1066.0,3.0,5.0,5.0,5.0,5.0,5.0,0.03,False,1,False,False,True,False,True,True
1450,spain,False,True,True,ciutat_vella,41.38109,2.17498,entire_home_apt,4,1.0,1.0,1.0,260.0,4.0,30.0,True,5,15,389,53.0,4.94,4.95,4.97,4.99,4.97,4.84,4.05,True,1,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,4,2.0,2.0,3.0,381.0,1.0,1125.0,True,2,6,8,155.0,4.63,4.63,5.0,5.0,5.0,4.63,0.13,False,1,True,True,True,False,True,True
2985,spain,False,True,True,ciutat_vella,41.38166,2.18183,entire_home_apt,4,1.0,1.0,2.0,85.0,32.0,1125.0,True,23,53,19,399.0,4.79,4.79,4.89,4.74,4.79,4.58,0.2,False,1,False,True,True,True,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,1.0,1.0,1.0,374.0,1.0,1125.0,True,4,5,170,64.0,4.86,4.89,4.89,4.88,4.95,4.73,1.81,False,1,True,False,True,False,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,2,1.0,1.0,1.0,328.0,1.0,1125.0,True,7,22,20,105.0,4.65,4.6,4.9,4.75,5.0,4.1,0.3,False,1,True,True,True,False,True,False
2958,spain,False,True,True,eixample,41.38022,2.15931,private_room,1,2.0,1.0,0.0,55.0,1.0,1125.0,True,26,49,17,64.0,4.24,4.06,4.44,4.0,4.82,4.13,0.18,False,0,False,False,True,False,False,False
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,1.0,1.0,1.0,328.0,1.0,1125.0,True,8,16,20,99.0,4.75,4.8,4.95,4.95,4.95,4.8,0.33,False,1,True,False,True,False,True,False
2958,spain,False,True,True,eixample,41.38625,2.16214,private_room,1,1.0,1.0,0.0,60.0,2.0,1125.0,True,16,37,14,284.0,3.93,3.46,4.5,4.36,4.93,3.93,0.17,False,0,False,False,True,False,True,True
3973,spain,False,True,True,gracia,41.40006,2.15793,private_room,2,1.0,1.0,1.0,200.0,32.0,50.0,True,29,59,80,1744.0,4.91,4.98,4.95,4.97,4.95,4.76,0.85,False,1,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,1.0,1.0,1.0,81.0,1.0,364.0,True,0,19,5,65.0,4.6,4.8,5.0,5.0,5.0,4.4,0.16,False,1,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,4,0.0,2.0,3.0,381.0,1.0,1125.0,True,0,4,30,62.0,4.77,4.8,4.77,4.93,4.77,4.43,0.41,False,1,True,True,True,False,True,True
2985,spain,False,True,True,ciutat_vella,41.38015,2.18183,entire_home_apt,4,1.0,3.0,3.0,95.0,32.0,250.0,True,12,42,14,460.0,4.86,4.93,4.93,4.93,4.93,4.57,0.19,False,1,False,True,True,True,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,4,1.0,2.0,2.0,129.0,1.0,364.0,True,1,1,11,232.0,4.91,4.91,4.9,4.91,5.0,4.6,0.12,False,1,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,6,0.0,3.0,4.0,518.0,1.0,1125.0,True,5,6,156,56.0,4.82,4.79,4.84,4.91,4.92,4.69,1.8,False,1,True,False,True,False,True,False
3973,spain,False,True,True,sants_montjuic,41.37208034754408,2.167739186786541,private_room,1,1.0,1.0,1.0,28.0,4.0,730.0,True,10,27,21,63.0,4.33,3.95,4.81,4.67,4.81,4.43,0.22,False,0,True,False,True,False,True,True
2969,no_info,False,True,True,ciutat_vella,41.38425,2.16516,entire_home_apt,4,2.0,4.0,4.0,77.0,90.0,1125.0,True,13,43,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,6,2.0,3.0,3.0,148.0,1.0,364.0,True,11,20,4,113.0,5.0,4.25,5.0,5.0,5.0,4.0,0.12,False,1,True,False,True,False,True,True
1145,spain,False,True,True,eixample,41.37647,2.156,entire_home_apt,4,1.0,2.0,2.0,314.0,3.0,28.0,True,15,37,211,72.0,4.81,4.72,4.86,4.92,4.82,4.57,2.2,False,1,True,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,6,2.0,3.0,5.0,167.0,1.0,1125.0,True,4,4,4,253.0,4.75,4.75,5.0,5.0,5.0,4.25,0.05,False,1,True,True,True,False,True,True
3016,spain,True,True,True,eixample,41.38759,2.16704,entire_home_apt,6,2.0,2.0,5.0,261.0,28.0,1125.0,True,1,13,130,102.0,4.97,4.96,4.91,4.93,4.98,4.89,1.38,False,1,False,False,True,False,True,True
3976,spain,True,True,True,ciutat_vella,41.37848,2.16367,entire_home_apt,2,1.0,0.0,1.0,46.0,100.0,350.0,True,0,0,3,1771.0,5.0,5.0,5.0,5.0,4.0,4.67,0.04,False,1,False,False,True,False,True,True
3656,spain,False,True,True,sants_montjuic,41.37111,2.13975,private_room,1,1.0,1.0,1.0,40.0,31.0,1125.0,True,15,45,19,449.0,4.47,4.42,4.95,4.79,4.16,4.58,0.22,False,0,False,True,True,False,True,True
3255,spain,True,True,True,eixample,41.3933,2.16012,entire_home_apt,8,0.0,4.0,6.0,597.0,1.0,1125.0,True,2,7,124,59.0,4.86,4.83,4.87,4.93,4.93,4.67,1.31,False,1,True,True,True,False,True,True
2936,spain,False,True,True,eixample,41.37821,2.1544,private_room,2,1.5,1.0,1.0,51.0,31.0,1125.0,True,15,45,72,711.0,4.35,4.01,4.76,4.6,4.71,4.25,0.84,False,0,False,True,True,True,True,True
3255,spain,True,True,True,eixample,41.3932,2.1602,entire_home_apt,12,4.0,6.0,6.0,219.0,1.0,364.0,True,11,13,9,71.0,4.67,4.22,4.44,4.89,4.89,4.56,0.16,False,1,True,True,True,False,True,True
4352,spain,False,True,True,ciutat_vella,41.38779,2.1736,entire_home_apt,4,1.0,2.0,3.0,110.0,31.0,365.0,True,0,1,131,65.0,4.8,4.85,4.94,4.98,4.94,4.64,1.37,False,1,True,True,True,False,True,True
3330,spain,False,True,True,ciutat_vella,41.39003,2.18699,private_room,1,1.5,1.0,1.0,32.0,32.0,180.0,True,16,46,1,2920.0,5.0,4.0,5.0,5.0,5.0,5.0,0.01,False,0,False,True,True,False,False,True
2954,spain,True,True,True,eixample,41.39266,2.16538,entire_home_apt,4,2.5,2.0,2.0,599.0,4.0,1125.0,True,7,25,114,70.0,4.96,4.97,4.97,4.96,4.97,4.84,1.18,True,1,True,False,True,True,True,True
2940,spain,False,True,True,sants_montjuic,41.37129,2.16268,private_room,2,1.0,1.0,1.0,73.0,31.0,1125.0,True,11,32,139,71.0,4.42,4.73,4.7,4.48,4.77,4.5,1.45,False,1,False,False,True,False,False,True
2954,no_info,False,True,True,gracia,41.41673,2.13615,private_room,1,1.0,1.0,1.0,31.0,1.0,1125.0,True,0,0,22,59.0,4.55,4.68,4.59,4.64,4.36,4.68,0.23,False,0,False,False,True,False,False,True
2934,spain,True,True,True,les_corts,41.38809,2.1308,entire_home_apt,2,1.5,1.0,1.0,115.0,3.0,1125.0,True,2,5,267,56.0,4.91,4.88,4.97,4.96,4.84,4.76,2.8,False,1,True,True,True,False,True,True
5186,spain,True,True,True,eixample,41.39573,2.16769,entire_home_apt,16,6.0,9.0,10.0,1785.0,3.0,30.0,True,6,26,44,58.0,4.8,4.82,4.93,4.93,4.91,4.66,0.5,False,1,True,True,True,False,True,True
4306,spain,False,True,True,sant_marti,41.39931,2.19697,entire_home_apt,3,1.5,0.0,2.0,55.0,60.0,1125.0,True,0,29,11,81.0,4.36,4.82,4.91,4.73,4.55,4.18,0.11,False,1,True,True,True,True,True,True
2985,spain,False,True,True,ciutat_vella,41.3821,2.18206,entire_home_apt,2,1.0,1.0,1.0,115.0,31.0,250.0,True,13,43,24,353.0,4.88,4.96,4.96,4.83,5.0,4.79,0.25,False,1,False,True,True,True,True,True
2953,spain,False,True,True,gracia,41.4015,2.15789,entire_home_apt,3,1.0,2.0,2.0,281.0,3.0,330.0,True,2,15,201,64.0,4.75,4.74,4.8,4.78,4.81,4.65,2.16,True,1,True,False,True,False,True,True
4360,spain,False,True,True,ciutat_vella,41.381802,2.1745,entire_home_apt,3,0.0,1.0,1.0,182.0,1.0,30.0,True,2,10,255,66.0,4.56,4.66,4.8,4.88,4.87,4.47,2.67,True,1,True,True,True,False,True,True
3580,spain,False,True,True,horta_guinardo,41.4243,2.1726,entire_home_apt,6,1.5,4.0,5.0,185.0,3.0,14.0,True,3,7,157,55.0,4.68,4.62,4.82,4.9,4.42,4.62,1.63,False,1,True,True,True,False,True,True
3852,spain,True,True,True,horta_guinardo,41.41131,2.16708,entire_home_apt,2,1.0,1.0,0.0,62.0,32.0,175.0,True,0,0,71,127.0,4.83,4.99,4.96,4.97,4.74,4.82,0.74,False,1,False,True,True,False,True,True
3945,spain,False,True,True,sants_montjuic,41.3727,2.15973,entire_home_apt,2,1.0,2.0,2.0,40.0,32.0,1125.0,True,0,0,5,82.0,4.8,5.0,4.8,4.8,4.8,4.2,0.05,False,1,False,False,True,False,True,True
3945,spain,False,True,True,ciutat_vella,41.38372,2.17544,entire_home_apt,2,1.0,1.0,1.0,52.0,32.0,1125.0,True,13,13,3,93.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03,False,1,False,False,True,False,True,True
2953,spain,False,True,True,sant_marti,41.40969,2.18779,private_room,1,1.0,1.0,1.0,26.0,31.0,31.0,True,8,38,262,661.0,4.76,4.93,4.89,4.8,4.7,4.72,2.71,False,1,False,False,True,False,True,False
3775,spain,True,True,True,sant_marti,41.40851,2.20393,private_room,2,1.0,1.0,0.0,136.0,3.0,1125.0,True,2,2,6,100.0,5.0,5.0,5.0,5.0,4.83,4.83,0.06,False,1,True,True,True,False,True,True
4324,spain,False,True,True,gracia,41.40675,2.15663,entire_home_apt,4,1.0,2.0,4.0,183.0,3.0,7.0,True,12,30,143,59.0,4.64,4.68,4.82,4.85,4.85,4.51,1.53,True,1,True,True,True,False,True,True
4324,spain,False,True,True,gracia,41.40845,2.15659,entire_home_apt,4,1.0,1.0,3.0,180.0,3.0,7.0,True,12,29,181,60.0,4.67,4.81,4.83,4.79,4.82,4.48,1.93,True,1,True,True,True,False,True,True
4236,spain,True,True,True,ciutat_vella,41.38499,2.16815,entire_home_apt,2,1.5,1.0,1.0,118.0,32.0,1125.0,True,0,9,28,90.0,4.96,5.0,4.96,5.0,4.93,4.89,0.3,False,1,False,True,True,False,True,True
4324,spain,False,True,True,gracia,41.40679,2.15645,entire_home_apt,4,1.0,2.0,4.0,180.0,3.0,7.0,True,7,21,143,57.0,4.73,4.76,4.8,4.8,4.8,4.59,1.53,False,1,True,True,True,False,True,True
4324,spain,False,True,True,gracia,41.40649,2.15791,entire_home_apt,4,1.0,1.0,3.0,171.0,3.0,7.0,True,20,44,152,66.0,4.6,4.62,4.72,4.74,4.76,4.38,1.59,True,1,True,True,True,False,True,True
2936,no_info,False,True,True,eixample,41.4074,2.17294,entire_home_apt,6,1.0,4.0,4.0,257.0,4.0,1124.0,True,2,10,204,55.0,4.66,4.74,4.88,4.83,4.92,4.5,2.17,False,1,True,True,True,False,True,True
4262,other,True,True,True,ciutat_vella,41.38213,2.16624,entire_home_apt,2,1.0,1.0,1.0,83.0,31.0,365.0,True,26,52,66,611.0,4.77,4.85,4.79,4.94,4.87,4.65,0.7,False,1,True,True,True,False,True,True
4397,spain,False,True,True,sant_marti,41.40492,2.20256,private_room,2,1.5,1.0,1.0,35.0,31.0,1125.0,True,0,26,106,158.0,4.53,4.51,4.82,4.76,4.74,4.61,1.11,False,0,False,False,True,False,True,True
2923,spain,True,True,True,eixample,41.38997,2.17334,entire_home_apt,5,1.0,1.0,1.0,179.0,1.0,1125.0,True,3,10,456,59.0,4.63,4.68,4.79,4.56,4.9,4.55,4.84,True,1,True,True,True,True,True,True
3626,spain,False,True,True,eixample,41.40157,2.18221,entire_home_apt,10,3.0,5.0,7.0,647.0,3.0,1125.0,True,9,17,105,55.0,4.56,4.33,4.85,4.81,4.8,4.47,1.16,True,1,True,True,True,False,True,True
4537,spain,True,True,True,eixample,41.37923431396485,2.160573959350586,entire_home_apt,2,1.0,1.0,2.0,48.0,32.0,1125.0,True,6,16,15,94.0,4.8,4.73,4.8,4.93,4.73,4.67,0.16,False,1,False,False,True,True,False,True
2936,no_info,False,True,True,sant_marti,41.40369,2.20317,entire_home_apt,4,1.0,1.0,2.0,175.0,4.0,1124.0,True,3,8,237,59.0,4.76,4.7,4.88,4.79,4.88,4.56,2.48,True,1,True,True,True,False,True,True
3330,spain,False,True,True,sant_marti,41.39173,2.18663,private_room,1,1.5,1.0,0.0,32.0,32.0,180.0,True,16,46,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,0,False,True,True,False,True,True
3330,spain,False,True,True,sant_marti,41.39142,2.18643,private_room,1,1.5,1.0,1.0,32.0,32.0,180.0,True,16,46,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,0,False,True,True,False,True,True
3808,spain,False,True,True,sant_marti,41.39827,2.20213,private_room,2,1.0,1.0,1.0,47.0,30.0,60.0,True,15,26,89,292.0,4.52,3.56,4.82,4.8,4.73,4.42,0.95,False,0,True,False,True,False,True,False
2946,no_info,False,True,True,ciutat_vella,41.38248,2.18292,entire_home_apt,3,1.0,1.0,2.0,55.0,32.0,330.0,True,0,9,6,387.0,5.0,4.67,5.0,5.0,5.0,4.83,0.06,False,1,False,False,True,False,True,True
4026,spain,False,True,True,eixample,41.40258,2.18118,entire_home_apt,5,1.0,3.0,5.0,230.0,14.0,90.0,True,3,7,16,99.0,4.5,4.44,4.94,4.63,4.88,4.31,0.49,False,1,True,True,True,False,False,True
2985,spain,False,True,True,ciutat_vella,41.38179,2.18048,entire_home_apt,4,1.0,1.0,2.0,90.0,32.0,1125.0,True,23,53,13,432.0,4.38,4.46,4.58,4.33,4.83,4.0,0.14,False,1,False,True,True,True,True,True
2922,spain,False,True,True,ciutat_vella,41.38521,2.1823,entire_home_apt,2,0.5,1.0,0.0,80.0,32.0,352.0,True,12,42,7,2864.0,4.14,4.86,4.71,4.71,4.86,4.14,0.07,False,1,False,False,False,False,False,True
3005,spain,False,True,True,ciutat_vella,41.37885,2.19084,entire_home_apt,2,1.0,1.0,2.0,52.0,32.0,730.0,True,0,0,3,142.0,5.0,5.0,5.0,5.0,5.0,5.0,0.35,False,1,False,False,True,True,True,True
3112,spain,False,True,True,ciutat_vella,41.38127,2.17378,private_room,2,1.0,1.0,1.0,70.0,2.0,1125.0,True,3,4,297,68.0,4.38,4.37,4.61,4.68,4.7,4.49,3.11,False,0,False,False,True,False,False,True
3037,spain,False,True,True,eixample,41.39724,2.16119,entire_home_apt,3,1.5,1.0,2.0,92.0,1.0,1125.0,True,2,20,35,54.0,4.8,4.82,4.79,4.88,4.94,4.71,0.37,False,1,True,True,True,False,True,True
3330,spain,False,True,True,sant_marti,41.39177,2.18653,private_room,1,1.5,1.0,1.0,32.0,32.0,180.0,True,16,46,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,0,False,False,True,False,True,True
3112,spain,False,True,True,ciutat_vella,41.38154,2.17436,private_room,2,1.0,1.0,1.0,80.0,2.0,1125.0,True,4,5,280,67.0,4.34,4.21,4.6,4.66,4.73,4.39,2.93,False,0,False,False,True,False,True,True
2945,spain,False,True,True,eixample,41.37802,2.16066,entire_home_apt,4,1.0,3.0,6.0,84.0,32.0,1125.0,True,0,0,12,247.0,4.75,4.67,4.92,4.75,4.75,4.5,0.14,False,1,False,True,True,False,True,True
4739,spain,True,True,True,ciutat_vella,41.388821,2.179228,entire_home_apt,2,1.0,1.0,2.0,68.0,32.0,330.0,True,0,0,39,168.0,4.92,4.92,4.97,4.95,4.95,4.95,0.42,False,1,True,True,True,False,True,True
3298,spain,False,True,True,sant_marti,41.40836,2.18112,private_room,1,1.0,1.0,1.0,39.0,32.0,1125.0,True,29,59,103,249.0,4.61,4.75,4.93,4.86,4.81,4.62,1.08,False,0,False,True,True,False,True,True
3078,spain,False,True,True,eixample,41.38073,2.14363,private_room,2,1.5,1.0,1.0,53.0,1.0,30.0,True,0,0,19,695.0,4.16,4.21,4.74,4.58,4.42,4.17,0.2,False,0,True,True,True,False,True,True
3609,spain,True,True,True,eixample,41.38183,2.16143,entire_home_apt,5,1.0,1.0,3.0,158.0,5.0,31.0,True,1,2,312,76.0,4.7,4.69,4.87,4.91,4.87,4.62,3.28,False,1,True,False,True,False,True,True
4134,spain,False,True,True,eixample,41.39262,2.17423,entire_home_apt,6,2.0,2.0,4.0,488.0,2.0,29.0,True,4,17,224,213.0,4.58,4.63,4.68,4.69,4.83,4.53,2.43,True,1,True,True,True,False,True,True
